Price,NTPC.NS : BDL.NS,BEL.NS : BDL.NS,NTPC.NS : HAL.NS,HINDZINC.NS : POWERGRID.NS,TCS.NS : HAVELLS.NS,HINDZINC.NS : MGL.NS,BEL.NS : POWERGRID.NS,COALINDIA.NS : BDL.NS,BPCL.NS : MGL.NS,IOC.NS : GAIL.NS,BDL.NS : HAL.NS,NTPC.NS : HINDZINC.NS,HINDZINC.NS : GAIL.NS,HINDZINC.NS : SBILIFE.NS,AMBUJACEM.NS : HAVELLS.NS,LT.NS : HINDZINC.NS,JINDALSTEL.NS : HINDZINC.NS,BDL.NS : POWERGRID.NS,CEATLTD.NS : HINDZINC.NS,APOLLOHOSP.NS : SBILIFE.NS,APOLLOHOSP.NS : HAVELLS.NS,TATASTEEL.NS : AMBUJACEM.NS,TCS.NS : INFY.NS,APOLLOHOSP.NS : TCS.NS,SBIN.NS : JINDALSTEL.NS,LT.NS : APOLLOTYRE.NS,GRASIM.NS : HAVELLS.NS,JSWSTEEL.NS : APOLLOHOSP.NS,ULTRACEMCO.NS : APOLLOHOSP.NS,APOLLOHOSP.NS : HDFCBANK.NS,CEATLTD.NS : HAL.NS,NTPC.NS : CEATLTD.NS,MRF.NS : HINDZINC.NS,SBIN.NS : TATAPOWER.NS,MGL.NS : POWERGRID.NS,ABB.NS : HINDZINC.NS,NTPC.NS : POWERGRID.NS,COALINDIA.NS : HAL.NS,GRASIM.NS : APOLLOHOSP.NS,IGL.NS : HDFCLIFE.NS,SBIN.NS : VEDL.NS,SBIN.NS : GRASIM.NS,GAIL.NS : LICHSGFIN.NS,IOC.NS : LICHSGFIN.NS,BDL.NS : CEATLTD.NS,IOC.NS : HINDZINC.NS,JINDALSTEL.NS : AMBUJACEM.NS,BAJFINANCE.NS : HDFCBANK.NS,SIEMENS.NS : MGL.NS,VEDL.NS : HINDZINC.NS,HDFCBANK.NS : HAVELLS.NS,HINDZINC.NS : APOLLOTYRE.NS,JSWSTEEL.NS : GRASIM.NS,NTPC.NS : BEL.NS,SBILIFE.NS : HAVELLS.NS,JSWSTEEL.NS : HAVELLS.NS,CGPOWER.NS : HINDZINC.NS,APOLLOHOSP.NS : AMBUJACEM.NS,SBIN.NS : CGPOWER.NS,TATASTEEL.NS : SBIN.NS,CGPOWER.NS : BDL.NS,HAL.NS : MGL.NS,ULTRACEMCO.NS : JINDALSTEL.NS,JSWSTEEL.NS : HDFCBANK.NS,CGPOWER.NS : CEATLTD.NS,ICICIPRULI.NS : INFY.NS,SBIN.NS : AMBUJACEM.NS,ULTRACEMCO.NS : GRASIM.NS,TATAPOWER.NS : HINDZINC.NS,TCS.NS : HDFCBANK.NS,TCS.NS : ICICIPRULI.NS,CGPOWER.NS : JINDALSTEL.NS,ICICIBANK.NS : APOLLOHOSP.NS,TCS.NS : SBILIFE.NS,AMBUJACEM.NS : SBILIFE.NS
2024-05-14,NONE,NONE,NONE,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,NONE,NONE,HOLD,EXIT,EXIT,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,EXIT,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,SHORT,NONE,HOLD,NONE,HOLD,EXIT,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE
2024-05-15,NONE,NONE,NONE,HOLD,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,HOLD,NONE,SHORT,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,EXIT,NONE,HOLD,HOLD,NONE,HOLD,HOLD,EXIT,NONE
2024-05-16,NONE,NONE,SHORT,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,EXIT,HOLD,HOLD,NONE,SHORT,EXIT,NONE,NONE,NONE,NONE,NONE,LONG,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,HOLD,EXIT,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,EXIT,HOLD,NONE,NONE
2024-05-17,SHORT,SHORT,NONE,HOLD,NONE,HOLD,EXIT,SHORT,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,LONG,HOLD,NONE,HOLD,NONE,NONE,EXIT,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,EXIT,NONE,NONE,EXIT,NONE,NONE
2024-05-21,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,SHORT,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,SHORT,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,SHORT,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,LONG,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE
2024-05-22,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE
2024-05-23,NONE,NONE,NONE,HOLD,HOLD,HOLD,LONG,NONE,HOLD,NONE,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,EXIT,NONE,NONE,HOLD,HOLD,EXIT,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE
2024-05-24,NONE,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,LONG,HOLD,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE
2024-05-27,NONE,NONE,HOLD,HOLD,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,LONG,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,LONG,HOLD,NONE,NONE,NONE,NONE,NONE,NONE
2024-05-28,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,HOLD,EXIT,HOLD,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,HOLD,NONE,EXIT,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,NONE
2024-05-29,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,HOLD,EXIT,NONE,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE,SHORT,NONE,HOLD,HOLD,NONE,LONG,NONE,SHORT,NONE,NONE
2024-05-30,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,LONG,HOLD,NONE,NONE,NONE,EXIT,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,EXIT,HOLD,NONE,HOLD,NONE,NONE,EXIT,NONE,NONE,NONE,HOLD,HOLD,NONE,SHORT,HOLD,HOLD,EXIT,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,NONE,NONE,SHORT,HOLD,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE
2024-05-31,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,EXIT,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,LONG,NONE,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,SHORT,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,EXIT,HOLD,NONE,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,EXIT,NONE,NONE,HOLD,NONE,HOLD,HOLD,SHORT,HOLD,NONE,HOLD,NONE,NONE
2024-06-03,HOLD,HOLD,HOLD,EXIT,HOLD,EXIT,HOLD,HOLD,NONE,SHORT,HOLD,EXIT,EXIT,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,SHORT,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,SHORT,HOLD,LONG,HOLD,LONG,NONE,EXIT,NONE,HOLD,HOLD,LONG,NONE,NONE,LONG,NONE,HOLD,EXIT,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,HOLD,HOLD,EXIT,SHORT,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,LONG
2024-06-04,HOLD,HOLD,EXIT,NONE,EXIT,NONE,EXIT,HOLD,NONE,EXIT,HOLD,NONE,NONE,EXIT,NONE,NONE,EXIT,HOLD,EXIT,NONE,EXIT,NONE,NONE,HOLD,NONE,EXIT,HOLD,NONE,EXIT,EXIT,HOLD,NONE,EXIT,HOLD,NONE,NONE,SHORT,EXIT,NONE,HOLD,NONE,EXIT,NONE,LONG,HOLD,NONE,LONG,HOLD,NONE,EXIT,NONE,EXIT,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,EXIT,HOLD,EXIT,NONE,NONE,NONE,HOLD,NONE,HOLD,EXIT,HOLD,HOLD,NONE,NONE,LONG,HOLD
2024-06-05,EXIT,EXIT,NONE,NONE,NONE,NONE,NONE,EXIT,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,EXIT,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,EXIT,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,EXIT,NONE,NONE,EXIT,EXIT,EXIT,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,EXIT,EXIT,EXIT,NONE,HOLD,NONE,NONE,EXIT,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,EXIT,NONE,HOLD,EXIT,EXIT
2024-06-06,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,SHORT,NONE,EXIT,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,EXIT,NONE,HOLD,NONE,EXIT,NONE,NONE,NONE,NONE,NONE,NONE,EXIT,HOLD,NONE,EXIT,LONG,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,EXIT,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE
2024-06-07,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,EXIT,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE
2024-06-10,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,EXIT,NONE,NONE,NONE,NONE,NONE,NONE,EXIT,NONE,NONE,NONE,NONE,NONE,NONE,LONG,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,EXIT,NONE,EXIT,NONE,NONE,NONE,NONE,SHORT,NONE,NONE,NONE,HOLD,SHORT,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,LONG,NONE,SHORT,EXIT,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE
2024-06-11,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,EXIT,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE
2024-06-12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,LONG,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,SHORT,NONE,NONE,NONE,SHORT,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,SHORT,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE
2024-06-13,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE
2024-06-14,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,EXIT,LONG,NONE,HOLD,NONE,HOLD,SHORT,NONE,HOLD,SHORT,NONE
2024-06-18,NONE,NONE,SHORT,SHORT,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,SHORT,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,LONG,SHORT,SHORT,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,LONG,NONE,NONE,NONE,SHORT,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE
2024-06-19,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,LONG,NONE,NONE,NONE,NONE,NONE,SHORT,NONE,NONE,NONE,NONE,NONE,HOLD,SHORT,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,SHORT,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,SHORT,HOLD,HOLD,LONG,SHORT,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,SHORT,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,NONE,EXIT,HOLD,NONE
2024-06-20,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,EXIT,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,EXIT,NONE,NONE,HOLD,HOLD,EXIT,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE
2024-06-21,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,EXIT,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,EXIT,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,NONE
2024-06-24,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,EXIT,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,EXIT,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,NONE
2024-06-25,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,EXIT,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,EXIT,EXIT,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,NONE
2024-06-26,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,LONG,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,SHORT,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,LONG,EXIT,NONE
2024-06-27,NONE,NONE,EXIT,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,EXIT,NONE,NONE,EXIT,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,LONG,NONE,LONG,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,EXIT,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,EXIT,EXIT,HOLD,HOLD,NONE,EXIT,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,EXIT,NONE,HOLD,NONE,NONE
2024-06-28,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,LONG,NONE,NONE,NONE,HOLD,NONE,NONE,SHORT,NONE,NONE,HOLD,HOLD,NONE,SHORT,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,SHORT,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,SHORT,NONE,HOLD,SHORT,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE
2024-07-01,NONE,NONE,NONE,HOLD,NONE,SHORT,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,SHORT,NONE,SHORT,EXIT,SHORT,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,SHORT,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE
2024-07-02,NONE,NONE,NONE,HOLD,LONG,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,LONG,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,SHORT,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,SHORT,NONE,NONE,HOLD,NONE,LONG,HOLD,NONE,NONE
2024-07-03,NONE,NONE,NONE,EXIT,EXIT,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,HOLD,HOLD,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,EXIT,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE
2024-07-04,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,EXIT,HOLD,NONE,HOLD,NONE,HOLD,NONE,HOLD,HOLD,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,EXIT,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE
2024-07-05,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,LONG,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,HOLD,HOLD,NONE,HOLD,EXIT,NONE,EXIT,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,EXIT,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,SHORT,NONE,HOLD,NONE,HOLD,NONE,NONE,EXIT,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE
